UID,Machine failure,Type,Temperature,Rotationalspeed,Tool wear [hour]
8759,0,M,308.7,1446,2.8
8760,0,M,308.7,1352,2.85
8761,0,M,308.7,1392,2.9
8762,0,L,308.8,1417,2.95
8763,0,H,308.8,1824,2.9833333333333334
8764,0,L,308.8,1603,3.066666666666667
8765,0,L,308.8,1620,3.1
8766,0,L,308.8,1353,3.1333333333333333
8767,0,L,308.8,1360,3.1666666666666665
8768,0,L,308.6,1380,3.2
8769,0,M,308.7,1363,3.2333333333333334
8770,0,M,308.6,1452,3.283333333333333
8771,0,L,308.6,1680,3.3333333333333335
8772,0,L,308.6,1536,3.3666666666666667
8773,0,L,308.6,1621,0.0
8774,0,L,308.6,1585,0.03333333333333333
8775,0,M,308.7,1408,0.06666666666666667
8776,0,H,308.6,1536,0.11666666666666667
8777,0,L,308.6,1352,0.2
8778,0,H,308.6,1481,0.23333333333333334
8779,0,L,308.7,1454,0.31666666666666665
8780,0,M,308.6,1349,0.35
8781,0,M,308.6,1327,0.4
8782,0,L,308.7,1552,0.45
8783,0,L,308.7,1456,0.48333333333333334
8784,0,M,308.6,1254,0.5166666666666667
8785,0,L,308.6,1437,0.5666666666666667
8786,0,L,308.6,1694,0.6
8787,0,L,308.5,1306,0.6333333333333333
8788,0,M,308.5,1699,0.6666666666666666
8789,0,L,308.5,1369,0.7166666666666667
8790,0,L,308.5,1471,0.75
8791,0,L,308.5,1410,0.7833333333333333
8792,0,M,308.5,1412,0.8166666666666667
8793,0,L,308.5,1418,0.8666666666666667
8794,0,L,308.5,1782,0.9
8795,0,M,308.5,1497,0.9333333333333333
8796,0,L,308.4,1459,0.9833333333333333
8797,0,L,308.3,1796,1.0166666666666666
8798,0,L,308.3,1569,1.05
8799,0,L,308.4,1469,1.0833333333333333
8800,0,L,308.4,1472,1.1166666666666667
8801,0,L,308.5,1475,1.15
8802,0,L,308.6,1488,1.1833333333333333
8803,0,L,308.6,1524,1.2166666666666666
8804,0,L,308.5,1486,1.25
8805,0,M,308.6,1255,1.2833333333333334
8806,0,M,308.6,1469,1.3333333333333333
8807,0,L,308.5,1692,1.3833333333333333
8808,0,M,308.6,1604,1.4166666666666667
8809,0,L,308.6,1446,1.4666666666666666
8810,0,L,308.5,1503,1.5
8811,0,M,308.5,1625,1.5333333333333334
8812,0,L,308.5,1574,1.5833333333333333
8813,0,M,308.4,1378,1.6166666666666667
8814,0,L,308.4,1693,1.6666666666666667
8815,0,L,308.4,1462,1.7
8816,0,H,308.5,1435,1.7333333333333334
8817,0,M,308.5,1425,1.8166666666666667
8818,0,H,308.6,1376,1.8666666666666667
8819,0,M,308.7,1481,1.95
8820,0,H,308.7,1349,2.0
8821,0,L,308.7,1551,2.0833333333333335
8822,0,H,308.7,1623,2.1166666666666667
8823,0,L,308.8,1462,2.2
8824,0,M,308.8,1447,2.2333333333333334
8825,0,M,308.9,1799,2.283333333333333
8826,0,M,308.8,1548,2.3333333333333335
8827,0,M,308.8,1485,2.3833333333333333
8828,0,L,308.7,1463,2.433333333333333
8829,0,L,308.7,1587,2.466666666666667
8830,0,M,308.8,1469,2.5
8831,0,H,308.7,1430,2.55
8832,0,H,308.7,1726,2.6333333333333333
8833,0,L,308.8,1651,2.716666666666667
8834,0,L,308.8,1529,2.75
8835,0,L,308.8,1473,2.783333333333333
8836,0,H,308.8,1324,2.816666666666667
8837,0,L,308.9,1708,2.9
8838,0,M,309.1,1540,2.933333333333333
8839,0,L,309.0,1320,2.9833333333333334
8840,0,M,308.9,1376,3.0166666666666666
8841,0,M,308.7,1542,3.066666666666667
8842,0,L,308.7,1506,3.1166666666666667
8843,0,L,308.7,1492,3.15
8844,0,H,308.8,1564,3.183333333333333
8845,0,H,308.9,1645,3.2666666666666666
8846,0,M,308.9,1348,3.35
8847,1,M,308.8,1325,3.4
8848,0,L,308.9,1443,0.0
8849,0,M,308.9,1436,0.03333333333333333
8850,0,L,308.9,1596,0.08333333333333333
8851,0,L,309.0,1491,0.11666666666666667
8852,0,M,308.9,1573,0.15
8853,0,L,308.9,1575,0.2
8854,0,L,308.9,1458,0.23333333333333334
8855,0,M,309.0,1433,0.26666666666666666
8856,0,L,308.9,1662,0.31666666666666665
8857,0,M,308.9,1327,0.35
8858,0,L,308.9,1742,0.4
8859,0,L,308.9,1506,0.43333333333333335
8860,0,L,309.1,1457,0.4666666666666667
8861,0,M,309.1,1488,0.5
8862,0,L,309.1,1619,0.55
8863,0,M,309.2,1558,0.5833333333333334
8864,0,L,309.2,1731,0.6333333333333333
8865,0,M,309.1,1574,0.6666666666666666
8866,0,L,309.0,1290,0.7166666666666667
8867,0,H,308.9,1416,0.75
8868,0,L,308.9,1566,0.8333333333333334
8869,0,L,309.0,1456,0.8666666666666667
8870,0,L,309.0,1528,0.9
8871,0,M,309.1,1338,0.9333333333333333
8872,0,M,309.1,1558,0.9833333333333333
8873,0,M,309.1,1614,1.0333333333333334
8874,0,H,309.1,1557,1.0833333333333333
8875,0,L,309.3,1443,1.1666666666666667
8876,0,H,309.3,1332,1.2
8877,0,M,309.3,1752,1.2833333333333334
8878,0,M,309.2,1460,1.3333333333333333
8879,0,L,309.2,1802,1.3833333333333333
8880,0,L,309.2,1527,1.4166666666666667
8881,0,L,309.2,1458,1.45
8882,0,H,309.2,1520,1.4833333333333334
8883,0,L,309.2,1378,1.5666666666666667
8884,0,M,309.2,1529,1.6
8885,0,L,309.2,1527,1.65
8886,0,M,309.2,1438,1.6833333333333333
8887,0,L,309.0,1583,1.7333333333333334
8888,0,L,308.9,1530,1.7666666666666666
8889,0,M,308.9,1530,1.8
8890,0,M,308.8,2089,1.85
8891,0,L,308.8,1616,1.9
8892,0,M,308.9,1681,1.9333333333333333
8893,0,L,308.8,1475,1.9833333333333334
8894,0,L,308.7,1371,2.0166666666666666
8895,0,M,308.7,1546,2.05
8896,0,H,308.6,1461,2.1
8897,0,L,308.7,1638,2.183333333333333
8898,0,M,308.7,1577,2.216666666666667
8899,0,L,308.6,1532,2.2666666666666666
8900,0,M,308.5,1710,2.3
8901,0,M,308.6,1584,2.35
8902,0,L,308.6,1446,2.4
8903,0,H,308.7,1522,2.433333333333333
8904,0,M,308.7,1382,2.5166666666666666
8905,0,L,308.7,1584,2.566666666666667
8906,0,L,308.6,1385,2.6
8907,0,L,308.7,1592,2.6333333333333333
8908,0,M,308.6,1404,2.6666666666666665
8909,0,L,308.5,1518,2.716666666666667
8910,0,L,308.4,1529,2.75
8911,0,L,308.4,1550,2.783333333333333
8912,0,L,308.3,1773,2.816666666666667
8913,0,L,308.5,1446,2.85
8914,0,M,308.5,1487,2.8833333333333333
8915,0,M,308.5,1524,2.933333333333333
8916,0,L,308.3,1403,2.9833333333333334
8917,0,L,308.2,2267,3.0166666666666666
8918,0,M,308.2,1529,3.05
8919,0,L,308.2,1402,3.1
8920,0,L,308.3,1693,3.1333333333333333
8921,0,L,308.3,1496,3.1666666666666665
8922,0,L,308.1,1633,3.2
8923,0,L,308.2,1399,3.2333333333333334
8924,0,M,308.1,1363,3.2666666666666666
8925,0,H,308.2,1527,3.316666666666667
8926,0,M,308.2,1405,3.4
8927,1,M,308.3,1459,3.45
8928,0,M,308.4,1789,3.5
8929,0,L,308.4,1531,3.55
8930,0,M,308.4,1620,3.5833333333333335
8931,0,L,308.4,1571,0.0
8932,0,L,308.4,1434,0.03333333333333333
8933,0,L,308.4,1474,0.06666666666666667
8934,0,M,308.3,1544,0.1
8935,0,L,308.2,1601,0.15
8936,0,L,308.3,1801,0.18333333333333332
8937,0,L,308.3,1465,0.21666666666666667
8938,0,M,308.4,1340,0.25
8939,0,M,308.4,1517,0.3
8940,0,M,308.4,1434,0.35
8941,0,H,308.3,1935,0.4
8942,0,M,308.3,1595,0.48333333333333334
8943,0,L,308.3,2188,0.5333333333333333
8944,0,M,308.4,1449,0.5666666666666667
8945,0,L,308.3,1471,0.6166666666666667
8946,0,L,308.2,1639,0.65
8947,0,M,308.2,1846,0.6833333333333333
8948,0,M,308.2,1452,0.7333333333333333
8949,0,M,308.3,1483,0.7833333333333333
8950,0,L,308.3,1284,0.8333333333333334
8951,0,L,308.2,1419,0.8666666666666667
8952,0,L,308.1,1763,0.9
8953,0,M,308.0,1478,0.9333333333333333
8954,0,L,308.0,1518,0.9833333333333333
8955,0,L,308.0,1447,1.0166666666666666
8956,0,M,308.0,1355,1.05
8957,0,L,308.1,1348,1.1
8958,0,L,308.1,1348,1.1333333333333333
8959,0,M,308.1,1734,1.1666666666666667
8960,0,L,308.0,1420,1.2166666666666666
8961,0,L,307.9,1797,1.25
8962,0,M,308.0,1403,1.2833333333333334
8963,0,L,307.9,1628,1.3333333333333333
8964,0,M,307.9,1687,1.3666666666666667
8965,0,M,307.9,1456,1.4166666666666667
8966,0,L,307.9,1496,1.4666666666666666
8967,0,L,307.8,1636,1.5
8968,0,L,307.8,1536,1.5333333333333334
8969,0,L,307.8,1454,1.5666666666666667
8970,0,L,307.8,1396,1.6
8971,0,L,307.6,1575,1.6333333333333333
8972,0,L,307.6,1514,1.6666666666666667
8973,0,M,307.4,1455,1.7
8974,0,L,307.4,1549,1.75
8975,0,L,307.5,1474,1.7833333333333334
8976,0,H,307.4,1661,1.8166666666666667
8977,0,L,307.4,1535,1.9
8978,0,M,307.5,1556,1.9333333333333333
8979,0,L,307.6,1435,1.9833333333333334
8980,0,M,307.5,1332,2.0166666666666666
8981,0,L,307.6,1513,2.066666666666667
8982,0,L,307.7,1502,2.1
8983,0,L,307.7,1315,2.1333333333333333
8984,0,M,307.7,1261,2.1666666666666665
8985,0,L,307.8,1406,2.216666666666667
8986,0,L,307.8,1584,2.25
8987,0,M,307.8,1443,2.283333333333333
8988,0,L,307.9,1580,2.3333333333333335
8989,0,L,307.9,1825,2.3666666666666667
8990,0,L,307.9,1469,2.4
8991,0,L,307.9,1493,2.433333333333333
8992,0,M,308.0,1598,2.466666666666667
8993,0,H,307.9,1450,2.5166666666666666
8994,0,M,307.9,1632,2.6
8995,0,M,307.9,1980,2.65
8996,0,L,308.0,1474,2.7
8997,0,L,307.9,1540,2.7333333333333334
8998,0,M,307.9,1609,2.7666666666666666
8999,0,L,308.0,1467,2.816666666666667
9000,0,L,307.9,1492,2.85
9001,0,L,307.9,1493,2.8833333333333333
9002,0,L,307.8,1500,2.9166666666666665
9003,0,L,307.8,1477,2.95
9004,0,L,307.9,1342,2.9833333333333334
9005,0,M,307.8,1538,3.0166666666666666
9006,0,L,307.9,1337,3.066666666666667
9007,0,L,307.9,1417,3.1
9008,0,L,308.0,1383,3.1333333333333333
9009,0,M,308.0,1440,3.1666666666666665
9010,0,L,307.9,1579,3.216666666666667
9011,0,L,307.9,1441,3.25
9012,0,M,307.9,1530,3.283333333333333
9013,0,L,308.0,1705,3.3333333333333335
9014,0,H,308.0,1435,3.3666666666666667
9015,1,M,308.1,1340,3.45
9016,1,L,308.1,1431,3.5
9017,1,L,308.2,1396,3.533333333333333
9018,0,M,308.1,1369,3.566666666666667
9019,1,L,308.1,1615,3.6166666666666667
9020,0,L,308.1,1662,0.0
9021,0,L,308.2,1553,0.03333333333333333
9022,0,M,308.2,1536,0.06666666666666667
9023,0,L,308.3,1548,0.11666666666666667
9024,0,L,308.3,1706,0.15
9025,0,L,308.3,1366,0.18333333333333332
9026,0,L,308.4,1440,0.21666666666666667
9027,0,M,308.4,1685,0.25
9028,0,M,308.3,1444,0.3
9029,0,L,308.3,1395,0.35
9030,0,L,308.3,1483,0.38333333333333336
9031,0,M,308.4,1403,0.4166666666666667
9032,0,H,308.4,1793,0.4666666666666667
9033,0,L,308.3,1723,0.55
9034,0,L,308.2,1386,0.5833333333333334
9035,0,H,308.2,1585,0.6166666666666667
9036,0,M,308.1,1731,0.7
9037,0,L,308.3,1519,0.75
9038,0,L,308.2,1896,0.7833333333333333
9039,0,L,308.3,2358,0.8166666666666667
9040,0,M,308.3,1341,0.85
9041,0,L,308.3,1550,0.9
9042,0,L,308.3,1309,0.9333333333333333
9043,0,M,308.4,1599,0.9666666666666667
9044,0,L,308.4,1343,1.0166666666666666
9045,0,L,308.4,1378,1.05
9046,0,L,308.4,1603,1.0833333333333333
9047,0,L,308.4,1664,1.1166666666666667
9048,0,L,308.4,1488,1.15
9049,0,M,308.4,1370,1.1833333333333333
9050,0,L,308.5,1545,1.2333333333333334
9051,0,M,308.5,1566,1.2666666666666666
9052,0,L,308.6,1820,1.3166666666666667
9053,0,M,308.6,1901,1.35
9054,0,M,308.5,1638,1.4
9055,0,M,308.4,1521,1.45
9056,0,H,308.4,1864,1.5
9057,0,L,308.3,1430,1.5833333333333333
9058,0,M,308.4,1686,1.6166666666666667
9059,0,M,308.3,1326,1.6666666666666667
9060,0,L,308.3,1805,1.7166666666666666
9061,0,H,308.3,1453,1.75
9062,0,M,308.4,1863,1.8333333333333333
9063,0,L,308.3,1576,1.8833333333333333
9064,0,L,308.3,1419,1.9166666666666667
9065,0,L,308.4,1833,1.95
9066,0,H,308.4,2182,1.9833333333333334
9067,0,L,308.3,1656,2.066666666666667
9068,0,L,308.2,1351,2.1
9069,0,H,308.2,1790,2.1333333333333333
9070,0,M,308.2,1678,2.216666666666667
9071,0,L,308.2,1427,2.2666666666666666
9072,0,L,308.1,1429,2.3
9073,0,H,308.1,1770,2.3333333333333335
9074,0,L,308.1,1689,2.4166666666666665
9075,0,M,308.1,1554,2.45
9076,0,L,308.1,1506,2.5
9077,0,L,308.1,1474,2.533333333333333
9078,0,L,308.1,1762,2.566666666666667
9079,0,L,308.1,1566,2.6
9080,0,H,308.1,1554,2.6333333333333333
9081,0,L,308.0,1869,2.716666666666667
9082,0,L,308.0,1527,2.75
9083,0,L,307.9,1309,2.783333333333333
9084,0,M,307.9,1541,2.816666666666667
9085,1,L,307.9,1326,2.8666666666666667
9086,0,H,307.9,1365,2.9
9087,0,L,307.8,1428,2.9833333333333334
9088,0,L,307.8,1681,3.0166666666666666
9089,0,M,307.9,1662,3.05
9090,0,L,307.9,1989,3.1
9091,0,M,307.9,1747,3.1333333333333333
9092,0,M,308.0,1765,3.183333333333333
9093,0,L,308.1,1568,3.2333333333333334
9094,0,M,308.1,1709,3.2666666666666666
9095,0,M,308.1,1370,3.316666666666667
9096,0,L,308.1,1458,3.3666666666666667
9097,0,L,308.1,1712,3.4
9098,0,L,308.1,1642,3.433333333333333
9099,0,L,308.1,1468,0.0
9100,0,H,308.1,1477,0.03333333333333333
9101,0,L,308.2,1446,0.11666666666666667
9102,0,H,308.2,1653,0.15
9103,0,L,308.3,1494,0.23333333333333334
9104,0,L,308.2,1490,0.26666666666666666
9105,0,M,308.3,1550,0.3
9106,0,M,308.2,1677,0.35
9107,0,L,308.3,1854,0.4
9108,0,M,308.5,1662,0.43333333333333335
9109,0,M,308.6,1440,0.48333333333333334
9110,0,L,308.6,1513,0.5333333333333333
9111,0,M,308.6,1389,0.5666666666666667
9112,0,L,308.6,1351,0.6166666666666667
9113,0,M,308.6,1482,0.65
9114,0,L,308.6,1744,0.7
9115,0,L,308.7,1476,0.7333333333333333
9116,0,M,308.6,1444,0.7666666666666667
9117,0,H,308.7,1659,0.8166666666666667
9118,0,M,308.7,1475,0.9
9119,0,L,308.6,1526,0.95
9120,0,M,308.4,1675,0.9833333333333333
9121,0,L,308.4,1525,1.0333333333333334
9122,0,L,308.3,1396,1.0666666666666667
9123,0,L,308.4,1580,1.1
9124,0,L,308.5,1462,1.1333333333333333
9125,0,L,308.4,1426,1.1666666666666667
9126,0,L,308.5,1569,1.2
9127,0,L,308.5,1477,1.2333333333333334
9128,0,L,308.5,1761,1.2666666666666666
9129,0,M,308.6,1486,1.3
9130,0,L,308.6,1664,1.35
9131,0,L,308.6,1576,1.3833333333333333
9132,0,H,308.6,1463,1.4166666666666667
9133,0,M,308.6,1585,1.5
9134,0,L,308.7,1479,1.55
9135,0,L,308.7,1449,1.5833333333333333
9136,0,H,308.8,1404,1.6166666666666667
9137,0,L,308.7,1694,1.7
9138,0,L,308.7,1731,1.7333333333333334
9139,0,L,308.6,1522,1.7666666666666666
9140,0,L,308.5,1536,1.8
9141,0,L,308.5,1373,1.8333333333333333
9142,0,L,308.5,1597,1.8666666666666667
9143,0,L,308.5,1678,1.9
9144,0,L,308.5,1452,1.9333333333333333
9145,0,M,308.5,1447,1.9666666666666666
9146,0,L,308.5,1574,2.0166666666666666
9147,0,L,308.6,1528,2.05
9148,0,L,308.7,1688,2.0833333333333335
9149,0,L,308.6,1393,2.1166666666666667
9150,0,M,308.6,1429,2.15
9151,0,M,308.6,1347,2.2
9152,0,L,308.6,1553,2.25
9153,0,L,308.6,1260,2.283333333333333
9154,0,L,308.6,1546,2.316666666666667
9155,0,L,308.6,1596,2.35
9156,0,L,308.5,1340,2.3833333333333333
9157,0,M,308.4,1369,2.4166666666666665
9158,0,L,308.5,1462,2.466666666666667
9159,0,H,308.4,1487,2.5
9160,0,M,308.6,1510,2.5833333333333335
9161,0,H,308.5,1671,2.6333333333333333
9162,0,M,308.5,1612,2.716666666666667
9163,0,M,308.6,1509,2.7666666666666666
9164,0,L,308.6,1415,2.816666666666667
9165,0,L,308.6,2384,2.85
9166,0,L,308.6,1326,2.8833333333333333
9167,0,M,308.6,1390,2.9166666666666665
9168,0,M,308.7,1392,2.966666666666667
9169,0,H,308.8,1385,3.0166666666666666
9170,0,L,308.8,1896,3.1
9171,0,L,308.7,1474,3.1333333333333333
9172,0,M,308.8,1388,3.1666666666666665
9173,0,L,308.9,1715,3.216666666666667
9174,0,H,308.9,1650,3.25
9175,1,L,308.9,1871,3.3333333333333335
9176,1,L,309.0,1403,0.0
9177,0,L,308.9,1518,0.03333333333333333
9178,0,L,309.1,1504,0.06666666666666667
9179,0,L,309.0,1340,0.1
9180,0,H,309.1,1435,0.13333333333333333
9181,0,L,309.1,1507,0.21666666666666667
9182,0,L,309.1,1521,0.25
9183,0,M,309.0,1576,0.2833333333333333
9184,0,L,309.1,1543,0.3333333333333333
9185,0,L,309.2,1665,0.36666666666666664
9186,0,L,309.1,1442,0.4
9187,0,L,309.0,1629,0.43333333333333335
9188,0,L,309.0,1379,0.4666666666666667
9189,0,L,309.0,1502,0.5
9190,0,L,309.1,1595,0.5333333333333333
9191,0,M,309.0,1439,0.5666666666666667
9192,0,M,309.0,1970,0.6166666666666667
9193,0,L,309.0,1562,0.6666666666666666
9194,0,M,309.0,1530,0.7
9195,0,L,308.9,1393,0.75
9196,0,L,309.0,1532,0.7833333333333333
9197,0,L,308.9,1607,0.8166666666666667
9198,0,M,308.8,1469,0.85
9199,0,M,308.8,1538,0.9
9200,0,L,308.8,1613,0.95
9201,0,M,308.8,1602,0.9833333333333333
9202,0,L,308.7,1404,1.0333333333333334
9203,0,L,308.8,1548,1.0666666666666667
9204,0,L,308.8,1559,1.1
9205,0,L,308.8,1621,1.1333333333333333
9206,0,L,308.8,1579,1.1666666666666667
9207,0,M,308.9,1547,1.2
9208,0,L,308.8,1386,1.25
9209,0,L,308.9,1406,1.2833333333333334
9210,0,M,309.0,1393,1.3166666666666667
9211,0,M,309.0,2456,1.3666666666666667
9212,0,M,309.0,1409,1.4166666666666667
9213,0,L,308.9,1390,1.4666666666666666
9214,0,L,309.0,1679,1.5
9215,0,L,308.9,1508,1.5333333333333334
9216,0,L,308.8,1681,1.5666666666666667
9217,0,H,308.8,1469,1.6
9218,0,L,308.8,1421,1.6833333333333333
9219,0,L,308.8,1354,1.7166666666666666
9220,0,M,308.8,1350,1.75
9221,0,L,308.9,1282,1.8
9222,0,M,309.0,1675,1.8333333333333333
9223,0,M,309.0,1525,1.8833333333333333
9224,0,L,309.0,1382,1.9333333333333333
9225,0,L,309.0,1450,1.9666666666666666
9226,0,L,309.1,1820,2.0
9227,0,L,309.1,1822,2.033333333333333
9228,0,L,309.1,1473,2.066666666666667
9229,0,M,309.1,1572,2.1
9230,0,M,309.0,2042,2.15
9231,0,L,309.2,1922,2.2
9232,0,L,309.1,1539,2.2333333333333334
9233,0,L,309.1,1350,2.2666666666666666
9234,0,L,309.1,1403,2.3
9235,0,L,309.1,1904,2.3333333333333335
9236,0,M,308.9,1592,2.3666666666666667
9237,0,L,308.7,1556,2.4166666666666665
9238,0,M,308.8,1811,2.45
9239,0,M,308.8,1456,2.5
9240,0,H,308.8,1436,2.55
9241,0,M,308.7,1362,2.6333333333333333
9242,0,L,308.7,1683,2.683333333333333
9243,0,M,308.7,1269,2.716666666666667
9244,0,L,308.8,1454,2.7666666666666666
9245,0,L,308.8,1767,2.8
9246,0,L,308.9,1708,2.8333333333333335
9247,0,L,308.9,1862,2.8666666666666667
9248,0,L,308.9,1695,2.9
9249,0,M,309.1,1488,2.933333333333333
9250,0,L,309.0,1657,2.9833333333333334
9251,0,H,309.0,1823,3.0166666666666666
9252,0,M,309.1,1651,3.1
9253,0,M,309.0,1533,3.15
9254,0,M,309.0,1508,3.2
9255,0,L,309.1,1616,3.25
9256,0,L,309.0,1651,3.283333333333333
9257,0,L,309.1,1569,3.316666666666667
9258,0,M,309.1,1296,3.35
9259,0,H,309.0,1379,0.0
9260,0,M,309.0,1694,0.08333333333333333
9261,0,L,309.0,1377,0.13333333333333333
9262,0,H,309.0,1470,0.16666666666666666
9263,0,M,309.1,1404,0.25
9264,0,L,309.1,1593,0.3
9265,0,M,309.0,1526,0.3333333333333333
9266,0,M,308.9,1390,0.38333333333333336
9267,0,L,308.9,1737,0.43333333333333335
9268,0,L,308.8,1362,0.4666666666666667
9269,0,L,308.8,1666,0.5
9270,0,L,308.8,1354,0.5333333333333333
9271,0,L,308.8,1302,0.5666666666666667
9272,0,L,308.7,1991,0.6
9273,0,L,308.6,1353,0.6333333333333333
9274,0,H,308.7,1520,0.6666666666666666
9275,0,L,308.7,1428,0.75
9276,0,L,308.7,1605,0.7833333333333333
9277,0,L,308.7,1691,0.8166666666666667
9278,0,L,308.7,1447,0.85
9279,0,H,308.8,1606,0.8833333333333333
9280,0,M,308.8,1645,0.9666666666666667
9281,0,H,308.8,1470,1.0166666666666666
9282,0,L,308.9,1336,1.1
9283,0,M,308.9,1414,1.1333333333333333
9284,0,M,309.0,1802,1.1833333333333333
9285,0,L,308.9,1683,1.2333333333333334
9286,0,M,309.0,1410,1.2666666666666666
9287,0,L,308.9,1605,1.3166666666666667
9288,0,L,308.9,1709,1.35
9289,0,L,308.9,1444,1.3833333333333333
9290,0,L,308.9,1367,1.4166666666666667
9291,0,L,309.0,1418,1.45
9292,0,L,309.0,1353,1.4833333333333334
9293,0,L,309.0,1643,1.5166666666666666
9294,0,L,309.1,1437,1.55
9295,0,L,309.0,1437,1.5833333333333333
9296,0,M,309.0,1413,1.6166666666666667
9297,0,H,309.0,1524,1.6666666666666667
9298,0,M,308.9,1479,1.75
9299,0,L,308.9,1313,1.8
9300,0,M,308.9,1335,1.8333333333333333
9301,0,L,308.9,1367,1.8833333333333333
9302,0,M,308.9,1459,1.9166666666666667
9303,0,M,308.9,1804,1.9666666666666666
9304,0,L,309.0,1491,2.0166666666666666
9305,0,L,309.1,1537,2.05
9306,0,H,309.1,1646,2.0833333333333335
9307,0,M,309.2,1783,2.1666666666666665
9308,0,L,309.1,1395,2.216666666666667
9309,0,L,309.1,1423,2.25
9310,0,L,309.2,1562,2.283333333333333
9311,0,L,309.3,1549,2.316666666666667
9312,0,L,309.4,1540,2.35
9313,0,H,309.4,1573,2.3833333333333333
9314,0,L,309.4,1418,2.466666666666667
9315,0,M,309.4,1565,2.5
9316,0,L,309.5,1569,2.55
9317,0,H,309.4,1417,2.5833333333333335
9318,0,L,309.5,1480,2.6666666666666665
9319,0,L,309.4,1364,2.7
9320,0,L,309.4,1911,2.7333333333333334
9321,0,L,309.3,1409,2.7666666666666666
9322,0,L,309.2,1335,2.8
9323,0,M,309.3,1512,2.8333333333333335
9324,0,L,309.4,1447,2.8833333333333333
9325,0,L,309.3,1537,2.9166666666666665
9326,0,M,309.3,1510,2.95
9327,0,L,309.3,1677,3.0
9328,0,L,309.2,1504,3.033333333333333
9329,0,H,309.1,2051,3.066666666666667
9330,0,L,309.1,1474,3.15
9331,0,M,309.0,1507,3.183333333333333
9332,0,L,308.9,1496,3.2333333333333334
9333,0,M,309.0,1921,3.2666666666666666
9334,0,L,309.0,1450,3.316666666666667
9335,0,L,308.9,1402,3.35
9336,0,L,308.9,1501,3.3833333333333333
9337,0,L,308.9,1725,3.4166666666666665
9338,0,H,308.9,1500,3.45
9339,0,H,309.0,1531,3.533333333333333
9340,0,L,309.0,1458,3.6166666666666667
9341,0,H,308.9,1577,0.0
9342,0,M,308.9,1363,0.08333333333333333
9343,0,H,308.9,1706,0.13333333333333333
9344,0,M,308.8,1391,0.21666666666666667
9345,0,L,308.8,1616,0.26666666666666666
9346,0,L,308.8,1442,0.3
9347,0,M,308.8,1626,0.3333333333333333
9348,0,M,308.7,1426,0.38333333333333336
9349,0,L,308.7,1436,0.43333333333333335
9350,0,M,308.7,1599,0.4666666666666667
9351,0,L,308.7,2186,0.5166666666666667
9352,0,L,308.8,1645,0.55
9353,0,L,308.7,1780,0.5833333333333334
9354,0,L,308.8,1345,0.6166666666666667
9355,0,M,308.8,1607,0.65
9356,0,L,308.9,1708,0.7
9357,0,L,308.9,1270,0.7333333333333333
9358,0,M,308.9,1646,0.7666666666666667
9359,0,L,308.7,1407,0.8166666666666667
9360,0,M,308.7,1581,0.85
9361,0,L,308.6,1532,0.9
9362,0,L,308.6,1610,0.9333333333333333
9363,0,M,308.5,1682,0.9666666666666667
9364,0,L,308.5,1519,1.0166666666666666
9365,0,L,308.5,1683,1.05
9366,0,M,308.6,1254,1.0833333333333333
9367,0,L,308.5,1461,1.1333333333333333
9368,0,L,308.5,1472,1.1666666666666667
9369,0,L,308.4,1510,1.2
9370,0,M,308.3,1547,1.2333333333333334
9371,0,H,308.4,1418,1.2833333333333334
9372,0,L,308.4,1289,1.3666666666666667
9373,0,L,308.4,1487,1.4
9374,0,L,308.5,1453,1.4333333333333333
9375,0,M,308.5,1466,1.4666666666666666
9376,0,H,308.4,1288,1.5166666666666666
9377,0,H,308.4,1738,1.6
9378,0,H,308.3,1488,1.6833333333333333
9379,0,L,308.3,1816,1.7666666666666666
9380,0,L,308.2,1419,1.8
9381,0,L,308.1,1435,1.8333333333333333
9382,0,M,308.1,1480,1.8666666666666667
9383,0,L,308.2,1610,1.9166666666666667
9384,0,H,308.1,1548,1.95
9385,0,M,308.1,1379,2.033333333333333
9386,0,M,308.1,1907,2.0833333333333335
9387,0,M,308.0,2033,2.1333333333333333
9388,0,H,307.9,1390,2.183333333333333
9389,0,M,307.9,1544,2.2666666666666666
9390,0,L,308.0,1258,2.316666666666667
9391,0,M,308.0,1560,2.35
9392,0,H,308.2,2071,2.4
9393,0,L,308.1,1437,2.4833333333333334
9394,0,H,308.2,1489,2.5166666666666666
9395,0,L,308.2,1334,2.6
9396,0,L,308.2,1500,2.6333333333333333
9397,0,L,308.3,1498,2.6666666666666665
9398,0,M,308.2,1370,2.7
9399,0,H,308.2,1526,2.75
9400,0,L,308.3,1477,2.8333333333333335
9401,0,L,308.2,1446,2.8666666666666667
9402,0,M,308.2,1720,2.9
9403,0,L,308.1,1734,2.95
9404,0,L,308.1,1697,2.9833333333333334
9405,0,L,308.2,2007,3.0166666666666666
9406,0,M,308.1,1469,3.05
9407,0,M,308.1,2189,3.1
9408,0,L,308.3,1435,3.15
9409,0,H,308.4,1637,3.183333333333333
9410,0,L,308.5,1664,3.2666666666666666
9411,0,M,308.5,1666,3.3
9412,0,L,308.5,1404,3.35
9413,0,L,308.5,1702,3.3833333333333333
9414,0,L,308.6,1439,3.4166666666666665
9415,1,L,308.6,1354,3.45
9416,0,M,308.7,1361,0.0
9417,0,M,308.5,1463,0.05
9418,0,H,308.4,1515,0.1
