UID,Machine failure,Type,Temperature,Tool wear [min],Rotationalspeed
8388,0,L,309.9,73,1351
8389,0,L,309.9,75,1365
8390,0,L,309.9,77,1525
8391,0,M,309.8,79,1288
8392,0,L,309.6,82,1423
8393,0,M,309.6,84,1502
8394,0,L,309.5,87,1428
8395,0,M,309.5,89,1566
8396,0,M,309.5,92,1483
8397,0,H,309.6,95,1593
8398,0,L,309.6,100,1724
8399,1,L,309.7,102,2617
8400,0,L,309.7,104,1294
8401,0,L,309.6,106,1533
8402,0,H,309.4,108,1671
8403,0,L,309.5,113,1370
8404,0,L,309.6,115,1462
8405,0,L,309.5,117,1545
8406,0,M,309.5,119,1484
8407,0,M,309.5,122,1344
8408,0,L,309.5,125,1357
8409,0,M,309.6,127,1572
8410,0,L,309.6,130,1861
8411,0,L,309.5,132,1548
8412,0,L,309.8,134,1496
8413,0,M,309.7,136,1314
8414,0,M,309.7,139,1422
8415,0,L,309.8,142,1842
8416,0,M,309.9,144,1434
8417,0,M,310.1,147,1585
8418,0,H,310.1,150,1704
8419,0,L,310.2,155,1971
8420,0,L,310.3,157,1431
8421,0,L,310.4,159,1546
8422,0,L,310.3,161,1496
8423,0,H,310.3,163,1243
8424,0,L,310.4,168,1452
8425,0,L,310.6,170,1380
8426,0,L,310.6,172,1567
8427,0,L,310.5,174,1628
8428,0,L,310.4,176,1505
8429,0,M,310.3,178,1827
8430,0,L,310.3,181,1577
8431,0,L,310.2,183,1304
8432,0,H,310.1,185,1324
8433,0,L,310.0,190,1537
8434,0,M,310.1,192,1501
8435,0,M,309.9,195,1654
8436,0,M,310.0,198,1519
8437,0,L,309.9,201,1371
8438,1,L,309.8,203,1181
8439,0,L,309.8,205,1469
8440,0,L,309.8,207,1637
8441,0,L,309.8,0,1370
8442,0,L,309.9,2,1630
8443,0,L,310.0,4,1517
8444,0,M,309.9,6,1668
8445,0,M,309.9,9,1818
8446,0,M,310.0,12,1541
8447,0,L,309.9,15,1482
8448,0,L,310.1,17,1439
8449,0,L,310.0,19,1492
8450,0,L,309.9,21,1725
8451,0,L,310.0,23,1559
8452,0,L,310.0,25,1435
8453,0,M,310.0,27,1512
8454,0,L,309.9,30,1564
8455,0,L,310.0,32,1522
8456,0,L,309.9,34,1356
8457,0,L,309.9,36,1556
8458,0,L,309.9,38,1393
8459,0,L,309.9,40,1753
8460,0,L,309.9,42,1651
8461,0,L,309.9,44,1372
8462,0,L,309.9,46,1446
8463,0,M,309.8,48,1501
8464,0,M,309.9,51,1411
8465,0,H,309.7,54,1672
8466,0,M,309.8,59,1475
8467,0,L,309.8,62,1469
8468,0,L,309.8,64,1704
8469,0,H,309.7,66,1463
8470,0,M,309.7,71,1280
8471,0,L,309.9,74,1464
8472,0,L,309.8,76,1332
8473,0,L,309.7,78,1634
8474,0,M,309.8,80,1430
8475,0,M,309.7,83,1523
8476,0,M,309.7,86,1557
8477,0,L,309.6,89,1585
8478,0,H,309.6,91,1579
8479,0,M,309.7,96,1354
8480,0,L,309.7,99,1627
8481,0,L,309.6,101,1477
8482,0,M,309.4,103,1595
8483,0,L,309.5,106,1520
8484,0,L,309.4,108,1618
8485,0,L,309.5,110,1397
8486,0,L,309.5,112,1450
8487,0,M,309.5,114,1501
8488,0,L,309.4,117,1392
8489,0,L,309.4,119,1385
8490,0,L,309.4,121,1461
8491,0,M,309.6,123,1364
8492,0,L,309.5,126,1579
8493,0,M,309.5,128,1514
8494,0,M,309.5,131,1560
8495,0,L,309.5,134,1542
8496,0,L,309.4,136,1668
8497,0,M,309.4,138,1816
8498,0,M,309.4,141,1509
8499,0,L,309.6,144,1479
8500,0,L,309.6,146,1655
8501,0,L,309.5,148,1711
8502,0,L,309.7,150,1581
8503,0,H,309.8,152,1279
8504,0,L,309.8,157,1468
8505,0,L,309.7,159,1419
8506,0,L,309.7,161,1530
8507,1,L,309.6,163,1710
8508,0,L,309.7,165,1518
8509,0,M,309.7,167,1679
8510,0,M,309.7,170,1870
8511,0,L,309.7,173,1484
8512,0,L,309.7,175,1457
8513,0,H,309.6,177,1546
8514,0,M,309.5,182,1478
8515,0,L,309.4,185,1447
8516,0,L,309.4,187,1443
8517,0,L,309.6,189,1527
8518,0,M,309.6,191,1469
8519,0,M,309.6,194,1681
8520,0,L,309.6,197,1420
8521,0,M,309.5,199,1543
8522,0,L,309.5,202,1376
8523,0,H,309.4,0,1631
8524,0,H,309.3,5,1529
8525,0,L,309.4,10,1468
8526,0,L,309.4,12,1378
8527,0,L,309.3,14,1401
8528,0,L,309.3,16,1531
8529,0,L,309.3,18,1512
8530,0,M,309.4,20,1522
8531,0,M,309.3,23,1615
8532,0,L,309.3,26,1449
8533,0,L,309.4,28,1315
8534,0,M,309.4,30,1465
8535,0,M,309.5,33,1404
8536,0,L,309.5,36,1547
8537,0,M,309.5,38,1426
8538,0,L,309.5,41,1730
8539,0,L,309.4,43,1548
8540,0,L,309.4,45,1517
8541,0,L,309.5,47,1687
8542,0,L,309.5,49,1738
8543,0,H,309.4,51,1512
8544,0,M,309.4,56,1365
8545,0,H,309.4,59,2011
8546,0,L,309.3,64,1806
8547,0,L,309.3,66,1716
8548,0,M,309.4,68,1666
8549,0,L,309.4,71,1578
8550,0,L,309.3,73,1558
8551,0,L,309.2,75,1456
8552,0,M,309.1,77,1457
8553,0,L,309.1,80,1467
8554,0,M,309.0,82,1661
8555,0,L,309.0,85,1592
8556,0,L,309.0,87,1596
8557,0,L,309.0,89,1489
8558,0,L,309.0,91,1471
8559,0,M,309.0,93,1505
8560,0,L,309.0,96,1519
8561,0,L,309.0,98,1408
8562,0,L,308.9,100,1332
8563,0,L,308.9,102,1351
8564,0,L,308.9,104,1500
8565,0,M,308.7,106,1614
8566,0,L,308.8,109,1489
8567,0,M,308.7,111,1751
8568,0,L,308.7,114,1511
8569,0,L,308.6,116,1691
8570,0,L,308.6,118,1757
8571,0,H,308.7,120,1545
8572,0,L,308.6,125,2262
8573,0,M,308.5,127,1559
8574,0,L,308.4,130,1626
8575,0,L,308.3,132,1424
8576,0,M,308.3,134,1648
8577,0,L,308.3,137,1523
8578,0,L,308.3,139,1502
8579,0,L,308.2,141,1489
8580,0,M,308.1,143,1620
8581,0,L,308.1,146,1631
8582,0,M,308.0,148,1429
8583,1,M,308.1,151,1334
8584,0,L,308.0,154,1423
8585,0,L,307.9,156,1390
8586,0,M,307.9,158,1338
8587,0,H,307.9,161,1461
8588,0,M,307.9,166,1627
8589,0,L,307.8,169,1385
8590,0,M,307.8,171,1538
8591,0,L,307.9,174,1557
8592,0,L,307.9,176,1606
8593,0,M,308.0,178,1430
8594,0,M,308.0,181,1601
8595,0,L,308.0,184,1356
8596,0,M,308.2,186,1624
8597,0,L,308.2,189,1327
8598,0,L,308.3,191,1410
8599,0,L,308.3,193,1478
8600,0,L,308.4,195,1460
8601,0,L,308.3,197,1435
8602,0,H,308.2,199,1359
8603,0,L,308.1,204,1729
8604,0,H,308.0,206,1384
8605,0,L,308.2,211,1297
8606,0,L,308.4,213,1633
8607,0,M,308.4,215,1505
8608,0,L,308.4,218,1433
8609,1,L,308.4,220,1369
8610,1,L,308.3,222,1475
8611,0,L,308.3,0,1561
8612,0,L,308.3,2,1472
8613,0,L,308.4,4,1441
8614,0,M,308.5,6,1401
8615,0,L,308.5,9,1691
8616,0,L,308.6,11,1382
8617,0,L,308.6,13,1355
8618,0,L,308.6,15,1529
8619,0,L,308.7,17,1829
8620,0,H,308.6,19,1480
8621,0,L,308.5,24,1475
8622,0,M,308.5,26,1431
8623,0,L,308.3,29,1437
8624,0,M,308.3,31,1476
8625,0,H,308.4,34,1490
8626,0,L,308.3,39,1632
8627,0,L,308.2,41,1402
8628,0,L,308.3,43,1347
8629,0,L,308.4,45,1747
8630,0,H,308.5,47,1557
8631,0,L,308.4,52,1371
8632,0,H,308.3,54,1506
8633,0,L,308.3,59,1590
8634,0,L,308.3,61,1336
8635,0,L,308.3,63,1411
8636,0,L,308.3,65,1704
8637,0,L,308.4,67,1723
8638,0,L,308.5,69,1459
8639,0,L,308.5,71,1572
8640,0,L,308.4,73,1384
8641,0,L,308.6,75,1383
8642,0,M,308.5,77,1360
8643,0,M,308.4,80,1596
8644,0,L,308.5,83,1448
8645,0,M,308.5,85,1443
8646,0,M,308.6,88,1492
8647,0,L,308.6,91,1497
8648,0,L,308.5,93,1530
8649,0,M,308.4,95,1478
8650,0,L,308.4,98,1328
8651,0,H,308.3,100,1771
8652,0,M,308.4,105,1564
8653,0,H,308.3,108,1461
8654,0,M,308.3,113,1335
8655,0,M,308.4,116,1441
8656,0,L,308.3,119,1268
8657,0,M,308.3,121,1697
8658,0,L,308.4,124,1421
8659,0,L,308.5,126,1496
8660,0,L,308.5,128,1375
8661,0,L,308.5,130,1295
8662,0,L,308.5,132,1643
8663,0,L,308.6,134,1514
8664,0,L,308.6,136,1671
8665,0,H,308.6,138,1355
8666,0,L,308.7,143,1365
8667,0,L,308.7,145,1407
8668,0,M,308.8,147,1455
8669,0,L,308.8,150,1502
8670,0,M,308.8,152,1471
8671,0,L,308.9,155,1581
8672,0,L,308.8,157,1530
8673,0,L,308.8,159,1312
8674,0,L,308.6,161,1494
8675,0,M,308.6,163,1528
8676,0,H,308.6,166,1688
8677,0,M,308.5,171,1520
8678,0,M,308.5,174,1664
8679,0,L,308.5,177,1514
8680,0,L,308.5,179,1456
8681,0,L,308.5,181,1494
8682,0,L,308.4,183,1605
8683,0,M,308.5,185,1353
8684,0,L,308.5,188,1447
8685,0,L,308.5,190,1588
8686,0,H,308.5,192,1524
8687,0,M,308.5,197,1611
8688,0,M,308.5,200,1604
8689,0,L,308.5,203,1483
8690,0,L,308.4,205,1543
8691,1,L,308.5,207,1323
8692,0,L,308.5,0,1555
8693,0,L,308.4,2,1583
8694,0,M,308.5,4,1584
8695,0,L,308.5,7,1766
8696,0,M,308.6,9,1498
8697,0,L,308.6,12,1413
8698,0,L,308.6,14,1505
8699,0,H,308.7,16,1438
8700,0,M,308.7,21,1655
8701,0,M,308.7,24,1451
8702,0,M,308.7,27,1466
8703,0,L,308.6,30,1774
8704,0,M,308.6,32,1284
8705,0,L,308.5,35,1425
8706,0,L,308.6,37,1437
8707,0,L,308.6,39,1335
8708,0,L,308.5,41,1471
8709,0,M,308.5,43,1364
8710,0,L,308.5,46,1578
8711,0,L,308.5,48,1712
8712,0,L,308.5,50,1733
8713,0,L,308.6,52,1652
8714,0,L,308.6,54,1917
8715,0,M,308.6,56,1444
8716,0,L,308.6,59,1442
8717,0,M,308.6,61,1717
8718,0,L,308.7,64,1474
8719,0,L,308.7,66,1509
8720,0,L,308.8,68,1451
8721,0,L,308.8,70,1554
8722,0,L,308.7,72,1669
8723,0,L,308.6,74,1366
8724,0,L,308.6,76,1578
8725,0,M,308.6,78,1513
8726,0,M,308.5,81,1515
8727,0,L,308.6,84,1562
8728,0,L,308.7,86,1501
8729,0,M,308.7,88,1398
8730,0,L,308.7,91,1352
8731,0,H,308.7,93,1569
8732,0,H,308.6,98,1486
8733,0,L,308.6,103,1864
8734,0,M,308.7,105,1447
8735,0,L,308.6,108,1392
8736,0,L,308.6,110,1358
8737,0,L,308.7,112,1491
8738,0,L,308.7,114,1556
8739,0,L,308.7,116,1531
8740,0,H,308.7,118,1429
8741,0,M,308.8,123,1573
8742,0,L,308.8,126,1538
8743,0,L,308.8,128,1467
8744,0,H,308.7,130,1323
8745,0,M,308.7,135,1798
8746,0,L,308.6,138,1411
8747,0,L,308.5,140,1528
8748,0,L,308.5,142,1504
8749,0,L,308.5,144,1384
8750,0,L,308.4,146,1677
8751,0,L,308.5,148,1764
8752,0,M,308.5,150,1472
8753,0,M,308.5,153,1465
8754,0,M,308.6,156,1657
8755,0,L,308.6,159,1635
8756,0,M,308.7,161,1582
8757,0,L,308.7,164,1761
8758,0,L,308.8,166,1587
8759,0,M,308.7,168,1446
8760,0,M,308.7,171,1352
8761,0,M,308.7,174,1392
8762,0,L,308.8,177,1417
8763,0,H,308.8,179,1824
8764,0,L,308.8,184,1603
8765,0,L,308.8,186,1620
8766,0,L,308.8,188,1353
8767,0,L,308.8,190,1360
8768,0,L,308.6,192,1380
8769,0,M,308.7,194,1363
8770,0,M,308.6,197,1452
8771,0,L,308.6,200,1680
8772,0,L,308.6,202,1536
8773,0,L,308.6,0,1621
8774,0,L,308.6,2,1585
8775,0,M,308.7,4,1408
8776,0,H,308.6,7,1536
8777,0,L,308.6,12,1352
8778,0,H,308.6,14,1481
8779,0,L,308.7,19,1454
8780,0,M,308.6,21,1349
8781,0,M,308.6,24,1327
8782,0,L,308.7,27,1552
8783,0,L,308.7,29,1456
8784,0,M,308.6,31,1254
8785,0,L,308.6,34,1437
8786,0,L,308.6,36,1694
8787,0,L,308.5,38,1306
8788,0,M,308.5,40,1699
8789,0,L,308.5,43,1369
8790,0,L,308.5,45,1471
8791,0,L,308.5,47,1410
8792,0,M,308.5,49,1412
8793,0,L,308.5,52,1418
8794,0,L,308.5,54,1782
8795,0,M,308.5,56,1497
8796,0,L,308.4,59,1459
8797,0,L,308.3,61,1796
8798,0,L,308.3,63,1569
8799,0,L,308.4,65,1469
8800,0,L,308.4,67,1472
8801,0,L,308.5,69,1475
8802,0,L,308.6,71,1488
8803,0,L,308.6,73,1524
8804,0,L,308.5,75,1486
8805,0,M,308.6,77,1255
8806,0,M,308.6,80,1469
8807,0,L,308.5,83,1692
8808,0,M,308.6,85,1604
8809,0,L,308.6,88,1446
8810,0,L,308.5,90,1503
8811,0,M,308.5,92,1625
8812,0,L,308.5,95,1574
8813,0,M,308.4,97,1378
8814,0,L,308.4,100,1693
8815,0,L,308.4,102,1462
8816,0,H,308.5,104,1435
8817,0,M,308.5,109,1425
8818,0,H,308.6,112,1376
8819,0,M,308.7,117,1481
8820,0,H,308.7,120,1349
8821,0,L,308.7,125,1551
8822,0,H,308.7,127,1623
8823,0,L,308.8,132,1462
8824,0,M,308.8,134,1447
8825,0,M,308.9,137,1799
8826,0,M,308.8,140,1548
8827,0,M,308.8,143,1485
8828,0,L,308.7,146,1463
8829,0,L,308.7,148,1587
8830,0,M,308.8,150,1469
8831,0,H,308.7,153,1430
8832,0,H,308.7,158,1726
8833,0,L,308.8,163,1651
8834,0,L,308.8,165,1529
8835,0,L,308.8,167,1473
8836,0,H,308.8,169,1324
8837,0,L,308.9,174,1708
8838,0,M,309.1,176,1540
8839,0,L,309.0,179,1320
8840,0,M,308.9,181,1376
8841,0,M,308.7,184,1542
8842,0,L,308.7,187,1506
8843,0,L,308.7,189,1492
8844,0,H,308.8,191,1564
8845,0,H,308.9,196,1645
8846,0,M,308.9,201,1348
8847,1,M,308.8,204,1325
8848,0,L,308.9,0,1443
8849,0,M,308.9,2,1436
8850,0,L,308.9,5,1596
8851,0,L,309.0,7,1491
8852,0,M,308.9,9,1573
8853,0,L,308.9,12,1575
8854,0,L,308.9,14,1458
8855,0,M,309.0,16,1433
8856,0,L,308.9,19,1662
8857,0,M,308.9,21,1327
8858,0,L,308.9,24,1742
8859,0,L,308.9,26,1506
8860,0,L,309.1,28,1457
8861,0,M,309.1,30,1488
8862,0,L,309.1,33,1619
8863,0,M,309.2,35,1558
8864,0,L,309.2,38,1731
8865,0,M,309.1,40,1574
8866,0,L,309.0,43,1290
8867,0,H,308.9,45,1416
8868,0,L,308.9,50,1566
8869,0,L,309.0,52,1456
8870,0,L,309.0,54,1528
8871,0,M,309.1,56,1338
8872,0,M,309.1,59,1558
8873,0,M,309.1,62,1614
8874,0,H,309.1,65,1557
8875,0,L,309.3,70,1443
8876,0,H,309.3,72,1332
8877,0,M,309.3,77,1752
8878,0,M,309.2,80,1460
8879,0,L,309.2,83,1802
8880,0,L,309.2,85,1527
8881,0,L,309.2,87,1458
8882,0,H,309.2,89,1520
8883,0,L,309.2,94,1378
8884,0,M,309.2,96,1529
8885,0,L,309.2,99,1527
8886,0,M,309.2,101,1438
8887,0,L,309.0,104,1583
8888,0,L,308.9,106,1530
8889,0,M,308.9,108,1530
8890,0,M,308.8,111,2089
8891,0,L,308.8,114,1616
8892,0,M,308.9,116,1681
8893,0,L,308.8,119,1475
8894,0,L,308.7,121,1371
8895,0,M,308.7,123,1546
8896,0,H,308.6,126,1461
8897,0,L,308.7,131,1638
8898,0,M,308.7,133,1577
8899,0,L,308.6,136,1532
8900,0,M,308.5,138,1710
8901,0,M,308.6,141,1584
8902,0,L,308.6,144,1446
8903,0,H,308.7,146,1522
8904,0,M,308.7,151,1382
8905,0,L,308.7,154,1584
8906,0,L,308.6,156,1385
8907,0,L,308.7,158,1592
8908,0,M,308.6,160,1404
8909,0,L,308.5,163,1518
8910,0,L,308.4,165,1529
8911,0,L,308.4,167,1550
8912,0,L,308.3,169,1773
8913,0,L,308.5,171,1446
8914,0,M,308.5,173,1487
8915,0,M,308.5,176,1524
8916,0,L,308.3,179,1403
8917,0,L,308.2,181,2267
8918,0,M,308.2,183,1529
8919,0,L,308.2,186,1402
8920,0,L,308.3,188,1693
8921,0,L,308.3,190,1496
8922,0,L,308.1,192,1633
8923,0,L,308.2,194,1399
8924,0,M,308.1,196,1363
8925,0,H,308.2,199,1527
8926,0,M,308.2,204,1405
8927,1,M,308.3,207,1459
8928,0,M,308.4,210,1789
8929,0,L,308.4,213,1531
8930,0,M,308.4,215,1620
8931,0,L,308.4,0,1571
8932,0,L,308.4,2,1434
8933,0,L,308.4,4,1474
8934,0,M,308.3,6,1544
8935,0,L,308.2,9,1601
8936,0,L,308.3,11,1801
8937,0,L,308.3,13,1465
8938,0,M,308.4,15,1340
8939,0,M,308.4,18,1517
8940,0,M,308.4,21,1434
8941,0,H,308.3,24,1935
8942,0,M,308.3,29,1595
8943,0,L,308.3,32,2188
8944,0,M,308.4,34,1449
8945,0,L,308.3,37,1471
8946,0,L,308.2,39,1639
8947,0,M,308.2,41,1846
8948,0,M,308.2,44,1452
8949,0,M,308.3,47,1483
8950,0,L,308.3,50,1284
8951,0,L,308.2,52,1419
8952,0,L,308.1,54,1763
8953,0,M,308.0,56,1478
8954,0,L,308.0,59,1518
8955,0,L,308.0,61,1447
8956,0,M,308.0,63,1355
8957,0,L,308.1,66,1348
8958,0,L,308.1,68,1348
8959,0,M,308.1,70,1734
8960,0,L,308.0,73,1420
8961,0,L,307.9,75,1797
8962,0,M,308.0,77,1403
8963,0,L,307.9,80,1628
8964,0,M,307.9,82,1687
8965,0,M,307.9,85,1456
8966,0,L,307.9,88,1496
8967,0,L,307.8,90,1636
8968,0,L,307.8,92,1536
8969,0,L,307.8,94,1454
8970,0,L,307.8,96,1396
8971,0,L,307.6,98,1575
8972,0,L,307.6,100,1514
8973,0,M,307.4,102,1455
8974,0,L,307.4,105,1549
8975,0,L,307.5,107,1474
8976,0,H,307.4,109,1661
8977,0,L,307.4,114,1535
8978,0,M,307.5,116,1556
8979,0,L,307.6,119,1435
8980,0,M,307.5,121,1332
8981,0,L,307.6,124,1513
8982,0,L,307.7,126,1502
8983,0,L,307.7,128,1315
8984,0,M,307.7,130,1261
8985,0,L,307.8,133,1406
8986,0,L,307.8,135,1584
8987,0,M,307.8,137,1443
8988,0,L,307.9,140,1580
8989,0,L,307.9,142,1825
8990,0,L,307.9,144,1469
8991,0,L,307.9,146,1493
8992,0,M,308.0,148,1598
8993,0,H,307.9,151,1450
8994,0,M,307.9,156,1632
8995,0,M,307.9,159,1980
8996,0,L,308.0,162,1474
8997,0,L,307.9,164,1540
8998,0,M,307.9,166,1609
8999,0,L,308.0,169,1467
9000,0,L,307.9,171,1492
9001,0,L,307.9,173,1493
9002,0,L,307.8,175,1500
9003,0,L,307.8,177,1477
9004,0,L,307.9,179,1342
9005,0,M,307.8,181,1538
9006,0,L,307.9,184,1337
9007,0,L,307.9,186,1417
9008,0,L,308.0,188,1383
9009,0,M,308.0,190,1440
9010,0,L,307.9,193,1579
9011,0,L,307.9,195,1441
9012,0,M,307.9,197,1530
9013,0,L,308.0,200,1705
9014,0,H,308.0,202,1435
9015,1,M,308.1,207,1340
9016,1,L,308.1,210,1431
9017,1,L,308.2,212,1396
9018,0,M,308.1,214,1369
9019,1,L,308.1,217,1615
9020,0,L,308.1,0,1662
9021,0,L,308.2,2,1553
9022,0,M,308.2,4,1536
9023,0,L,308.3,7,1548
9024,0,L,308.3,9,1706
9025,0,L,308.3,11,1366
9026,0,L,308.4,13,1440
9027,0,M,308.4,15,1685
9028,0,M,308.3,18,1444
9029,0,L,308.3,21,1395
9030,0,L,308.3,23,1483
9031,0,M,308.4,25,1403
9032,0,H,308.4,28,1793
9033,0,L,308.3,33,1723
9034,0,L,308.2,35,1386
9035,0,H,308.2,37,1585
9036,0,M,308.1,42,1731
9037,0,L,308.3,45,1519
9038,0,L,308.2,47,1896
9039,0,L,308.3,49,2358
9040,0,M,308.3,51,1341
9041,0,L,308.3,54,1550
9042,0,L,308.3,56,1309
9043,0,M,308.4,58,1599
9044,0,L,308.4,61,1343
9045,0,L,308.4,63,1378
9046,0,L,308.4,65,1603
9047,0,L,308.4,67,1664
9048,0,L,308.4,69,1488
9049,0,M,308.4,71,1370
9050,0,L,308.5,74,1545
9051,0,M,308.5,76,1566
9052,0,L,308.6,79,1820
9053,0,M,308.6,81,1901
9054,0,M,308.5,84,1638
9055,0,M,308.4,87,1521
9056,0,H,308.4,90,1864
9057,0,L,308.3,95,1430
9058,0,M,308.4,97,1686
9059,0,M,308.3,100,1326
9060,0,L,308.3,103,1805
9061,0,H,308.3,105,1453
9062,0,M,308.4,110,1863
9063,0,L,308.3,113,1576
9064,0,L,308.3,115,1419
9065,0,L,308.4,117,1833
9066,0,H,308.4,119,2182
9067,0,L,308.3,124,1656
9068,0,L,308.2,126,1351
9069,0,H,308.2,128,1790
9070,0,M,308.2,133,1678
9071,0,L,308.2,136,1427
9072,0,L,308.1,138,1429
9073,0,H,308.1,140,1770
9074,0,L,308.1,145,1689
9075,0,M,308.1,147,1554
9076,0,L,308.1,150,1506
9077,0,L,308.1,152,1474
9078,0,L,308.1,154,1762
9079,0,L,308.1,156,1566
9080,0,H,308.1,158,1554
9081,0,L,308.0,163,1869
9082,0,L,308.0,165,1527
9083,0,L,307.9,167,1309
9084,0,M,307.9,169,1541
9085,1,L,307.9,172,1326
9086,0,H,307.9,174,1365
9087,0,L,307.8,179,1428
9088,0,L,307.8,181,1681
9089,0,M,307.9,183,1662
9090,0,L,307.9,186,1989
9091,0,M,307.9,188,1747
9092,0,M,308.0,191,1765
9093,0,L,308.1,194,1568
9094,0,M,308.1,196,1709
9095,0,M,308.1,199,1370
9096,0,L,308.1,202,1458
9097,0,L,308.1,204,1712
9098,0,L,308.1,206,1642
9099,0,L,308.1,0,1468
9100,0,H,308.1,2,1477
9101,0,L,308.2,7,1446
9102,0,H,308.2,9,1653
9103,0,L,308.3,14,1494
9104,0,L,308.2,16,1490
9105,0,M,308.3,18,1550
9106,0,M,308.2,21,1677
9107,0,L,308.3,24,1854
9108,0,M,308.5,26,1662
9109,0,M,308.6,29,1440
9110,0,L,308.6,32,1513
9111,0,M,308.6,34,1389
9112,0,L,308.6,37,1351
9113,0,M,308.6,39,1482
9114,0,L,308.6,42,1744
9115,0,L,308.7,44,1476
9116,0,M,308.6,46,1444
9117,0,H,308.7,49,1659
9118,0,M,308.7,54,1475
9119,0,L,308.6,57,1526
9120,0,M,308.4,59,1675
9121,0,L,308.4,62,1525
9122,0,L,308.3,64,1396
9123,0,L,308.4,66,1580
9124,0,L,308.5,68,1462
9125,0,L,308.4,70,1426
9126,0,L,308.5,72,1569
9127,0,L,308.5,74,1477
9128,0,L,308.5,76,1761
9129,0,M,308.6,78,1486
9130,0,L,308.6,81,1664
9131,0,L,308.6,83,1576
9132,0,H,308.6,85,1463
9133,0,M,308.6,90,1585
9134,0,L,308.7,93,1479
9135,0,L,308.7,95,1449
9136,0,H,308.8,97,1404
9137,0,L,308.7,102,1694
9138,0,L,308.7,104,1731
9139,0,L,308.6,106,1522
9140,0,L,308.5,108,1536
9141,0,L,308.5,110,1373
9142,0,L,308.5,112,1597
9143,0,L,308.5,114,1678
9144,0,L,308.5,116,1452
9145,0,M,308.5,118,1447
9146,0,L,308.5,121,1574
9147,0,L,308.6,123,1528
9148,0,L,308.7,125,1688
9149,0,L,308.6,127,1393
9150,0,M,308.6,129,1429
9151,0,M,308.6,132,1347
9152,0,L,308.6,135,1553
9153,0,L,308.6,137,1260
9154,0,L,308.6,139,1546
9155,0,L,308.6,141,1596
9156,0,L,308.5,143,1340
9157,0,M,308.4,145,1369
9158,0,L,308.5,148,1462
9159,0,H,308.4,150,1487
9160,0,M,308.6,155,1510
9161,0,H,308.5,158,1671
9162,0,M,308.5,163,1612
9163,0,M,308.6,166,1509
9164,0,L,308.6,169,1415
9165,0,L,308.6,171,2384
9166,0,L,308.6,173,1326
9167,0,M,308.6,175,1390
9168,0,M,308.7,178,1392
9169,0,H,308.8,181,1385
9170,0,L,308.8,186,1896
9171,0,L,308.7,188,1474
9172,0,M,308.8,190,1388
9173,0,L,308.9,193,1715
9174,0,H,308.9,195,1650
9175,1,L,308.9,200,1871
9176,1,L,309.0,0,1403
9177,0,L,308.9,2,1518
9178,0,L,309.1,4,1504
9179,0,L,309.0,6,1340
9180,0,H,309.1,8,1435
9181,0,L,309.1,13,1507
9182,0,L,309.1,15,1521
9183,0,M,309.0,17,1576
9184,0,L,309.1,20,1543
9185,0,L,309.2,22,1665
9186,0,L,309.1,24,1442
9187,0,L,309.0,26,1629
9188,0,L,309.0,28,1379
9189,0,L,309.0,30,1502
9190,0,L,309.1,32,1595
9191,0,M,309.0,34,1439
9192,0,M,309.0,37,1970
9193,0,L,309.0,40,1562
9194,0,M,309.0,42,1530
9195,0,L,308.9,45,1393
9196,0,L,309.0,47,1532
9197,0,L,308.9,49,1607
9198,0,M,308.8,51,1469
9199,0,M,308.8,54,1538
9200,0,L,308.8,57,1613
9201,0,M,308.8,59,1602
9202,0,L,308.7,62,1404
9203,0,L,308.8,64,1548
9204,0,L,308.8,66,1559
9205,0,L,308.8,68,1621
9206,0,L,308.8,70,1579
9207,0,M,308.9,72,1547
9208,0,L,308.8,75,1386
9209,0,L,308.9,77,1406
9210,0,M,309.0,79,1393
9211,0,M,309.0,82,2456
9212,0,M,309.0,85,1409
9213,0,L,308.9,88,1390
9214,0,L,309.0,90,1679
9215,0,L,308.9,92,1508
9216,0,L,308.8,94,1681
9217,0,H,308.8,96,1469
9218,0,L,308.8,101,1421
9219,0,L,308.8,103,1354
9220,0,M,308.8,105,1350
9221,0,L,308.9,108,1282
9222,0,M,309.0,110,1675
9223,0,M,309.0,113,1525
9224,0,L,309.0,116,1382
9225,0,L,309.0,118,1450
9226,0,L,309.1,120,1820
9227,0,L,309.1,122,1822
9228,0,L,309.1,124,1473
9229,0,M,309.1,126,1572
9230,0,M,309.0,129,2042
9231,0,L,309.2,132,1922
9232,0,L,309.1,134,1539
9233,0,L,309.1,136,1350
9234,0,L,309.1,138,1403
9235,0,L,309.1,140,1904
9236,0,M,308.9,142,1592
9237,0,L,308.7,145,1556
9238,0,M,308.8,147,1811
9239,0,M,308.8,150,1456
9240,0,H,308.8,153,1436
9241,0,M,308.7,158,1362
9242,0,L,308.7,161,1683
9243,0,M,308.7,163,1269
9244,0,L,308.8,166,1454
9245,0,L,308.8,168,1767
9246,0,L,308.9,170,1708
9247,0,L,308.9,172,1862
9248,0,L,308.9,174,1695
9249,0,M,309.1,176,1488
9250,0,L,309.0,179,1657
9251,0,H,309.0,181,1823
9252,0,M,309.1,186,1651
9253,0,M,309.0,189,1533
9254,0,M,309.0,192,1508
9255,0,L,309.1,195,1616
9256,0,L,309.0,197,1651
9257,0,L,309.1,199,1569
9258,0,M,309.1,201,1296
9259,0,H,309.0,0,1379
